rpc	316056
ECO45	585035
moc	1882682
kpj	1380908
pdj	621376
ypk	187410
YERPE	187410
brj	1149952
lap	1674922
hfr	92645
hia	1295140
etc	1288122
oan	439375
OCHA4	439375
sbg	218493
clr	1453989
ssn	300269
SHISS	300269
bup	713602
acib	255507
ntn	661191
yep	994476
splm	1938607
ato	104102
lug	1176533
bpsa	1249477
xax	981368
halk	272774
ell	566546
pmy	399739
PSEMY	399739
dvn	111831
baw	713600
kpo	1049565
pvac	37448
psp	264730
PSE14	264730
sfo	1441930
hcd	573658
sent	527001
aat	668336
slt	580332
amon	1926868
aha	380703
AERHH	380703
rbl	1075
put	1007105
hpyj	1382927
rel	1328306
metg	2742204
saes	1028752
zmc	627343
bals	52764
hyb	795665
dar	159087
DECAR	159087
eme	1495769
rfe	315456
RICFE	315456
nhm	1286528
pbra	180957
sami	135719
ypj	632
rps	1105095
senh	1271864
ocd	2587163
ddc	590409
xyk	2697032
kba	153496
asz	446692
nmj	488
aro	359
babb	235
nmx	487
swf	2558361
dps	177439
DESPS	177439
par	259536
PSYA2	259536
mnr	1678028
ssz	568817
thk	2005884
pvr	76761
eic	634503
EDWI9	634503
kna	265960
reh	381666
RALEH	381666
nch	320497
eame	41202
ssy	627192
spc	319224
SHEPC	319224
hoh	502025
acip	553814
buj	868597
sulg	2590022
dug	2728021
palk	237609
vsp	693153
VIBSL	693153
achb	2282475
yca	2607663
pvl	584
pap	381754
PSEA7	381754
kro	92947
nur	44577
hpu	765964
pul	584721
fti	351581
kgy	206506
kvq	244366
edl	1650654
eas	885040
bhud	109472
saly	2003370
def	631220
zal	1470434
aza	748247
cman	450378
cir	1920110
echj	1249652
thas	2605946
btha	57975
psyg	1699624
mhaq	75985
krd	283686
amf	320483
ANAMF	320483
phei	333962
pamg	129138
bos	1842539
mbat	1581557
chri	2202141
splb	171865
pat	342610
PSEA6	342610
kpi	1244085
pses	1028989
hoe	1620421
dja	1217721
gao	1340425
amh	1300253
cux	1031733
hik	1334187
mmyr	454601
bmel	224914
zdf	347534
ptn	1315283
shal	1193502
acp	455488
ANAD2	455488
bgl	626418
BURGL	626418
ata	358
aql	1938604
avd	1283331
metd	2067957
skh	1965282
sphm	745310
ppu	160488
PSEPK	160488
sulr	1249480
afj	1232575
ppet	472834
bav	360910
BORA1	360910
pcon	1945662
pala	126385
rgi	257708
eca	218491
ERWCT	218491
vfm	388396
VIBFM	388396
bchr	1240471
abw	470
apw	634458
ehd	1922217
sat	56780
SYNAS	56780
ccoc	199
gbi	1810504
naq	492
ypd	637382
hadh	2602016
bcm	406425
BURCC	406425
mrm	888845
mei	582744
yey	930944
hex	866346
prj	158850
htt	664683
cvi	243365
CHRVO	243365
bml	412022
BURM9	412022
micc	1769779
aot	146474
mdh	1727196
eoc	1072459
psk	1415630
sehc	134287
mmw	400668
MARMS	400668
achr	1758194
aao	754507
abaj	1096997
nmz	935589
ecp	362663
ECOL5	362663
lax	83655
alh	2604537
fam	1188319
eclx	1296536
rme	266264
RALME	266264
same	194963
gbs	1052095
azo	418699
AZOSB	418699
hch	349521
HAHCH	349521
ege	1619313
xom	342109
XANOM	342109
elx	741093
acd	436717
rru	269796
RHORT	269796
ntt	1630141
hey	1127122
amih	374606
ttp	316276
boo	2552942
ajs	232721
ACISJ	232721
mee	2051553
jeu	1906741
atp	1032241
axy	762376
cjj	354242
CAMJJ	354242
msu	221988
MANSM	221988
mint	1615494
pace	29542
eno	208224
acu	990288
mcg	1384459
aep	361183
rpo	1105096
mfla	871742
dcb	296842
mep	887061
asui	663365
pla	402881
PARL1	402881
paev	1367494
zmp	579138
sedi	2483033
stax	1549858
mbs	490759
nbc	267212
tsv	2686094
nim	2559597
rvi	676208
cif	1702170
plc	91844
gur	351605
GEOUR	351605
sulc	2283483
xfl	1401256
cyq	385025
part	1117313
pst	223283
PSESM	223283
cof	2597701
spt	295319
SALPA	295319
amc	1774373
ALTMD	1774373
bdf	488732
cend	2487929
pcib	626774
mon	2715211
epe	55211
bstl	95485
miv	2082949
alb	2060312
pato	29471
spol	2588449
bpyr	60550
bqu	283165
BARQU	283165
lph	91891
acis	553814
cjm	645464
rbs	2026785
mln	935546
osg	716816
abz	497978
erk	2011159
cauf	69665
pff	321846
hpyr	1311573
hba	582402
yef	630
psec	1649877
maad	686597
geh	2169400
nmq	935593
rrb	1105104
scl	448385
SORC5	448385
barj	1933907
pld	1297582
chae	394935
psyc	1028416
tvr	106634
hiu	862964
vmi	674
pdis	59814
magx	1663591
bab	224915
BUCBP	224915
ppsl	237610
kle	1334193
rmb	1265309
dji	1379159
com	58049
glo	398767
GEOLS	398767
vfu	903510
apx	634456
kvl	759362
senj	1267753
hhf	863372
vpe	595537
spsw	225848
vei	391735
VEREI	391735
ccol	1367491
bfn	134537
cen	158822
avp	1054033
tak	44139
plf	1123863
rak	293614
RICAH	293614
npp	702113
sens	1406860
sers	488142
bak	1005090
ppi	231023
rsq	349102
RHOS5	349102
ykr	28152
cbot	1759059
aaw	287094
mad	225937
rhl	348824
nmc	272831
NEIMF	272831
bmf	359391
BRUA2	359391
psal	1227812
ccoo	195
dzc	1427366
haz	1860122
psyr	1357279
ccc	1273173
prb	93220
psr	996285
kus	698828
eba	76114
AZOSE	76114
pmon	1435044
apk	1266844
pub	335992
PELUB	335992
aon	1296669
sclo	120107
mard	383750
smel	1286640
haa	376489
kha	436
bmg	703352
sur	378806
cja	498211
CELJU	498211
rom	2494550
des	1603606
ndl	1343077
bdz	2231053
lag	882944
fpi	28110
ftm	441952
FRATM	441952
abd	980514
dac	398578
DELAS	398578
wgl	1142511
nog	2675225
acal	471
sgoe	1851514
porl	1896196
avo	654
mcun	34061
otk	2109914
scu	1254432
mno	460265
METNO	460265
xtw	1444770
pazo	47878
bcee	1407053
lir	1234378
abal	1455315
paeg	1448140
pter	311230
bara	1933910
bud	1740162
ras	238800
pman	1147786
pstu	316
ajn	40215
eln	685038
prh	216142
foo	2016517
tee	1748243
hpyo	1248725
dao	880072
ftv	119857
sdo	421000
slq	1346614
pgg	158627
dsf	1167006
camy	1660073
pfe	1114970
cjq	32022
pagr	1510150
pey	470933
ppz	1282356
sku	709032
gbe	391165
GRABC	391165
vau	55601
kpb	573
idt	2100422
cnt	158822
hpx	585538
bpse	1335307
rir	648995
hpr	862965
ctes	1392005
yru	29486
aay	1267766
cavi	522484
shl	458817
SHEHH	458817
pfn	294
thu	1134435
acin	553814
frx	573570
oca	504832
OLICA	504832
ebs	1442136
panr	219572
thaa	2017482
star	2709380
bcig	186490
yre	158877
aqs	1590041
tni	1255043
ccoi	1183380
cft	1240980
abq	192
seg	550538
SALG2	550538
cama	1261127
ppar	1905730
hel	768066
sect	1199245
parr	2500532
pmk	1001585
rsb	1484693
mii	359370
bthm	1249667
ftu	177416
FRATT	177416
yrb	29486
pfz	296
xtn	487909
chj	2718
ptx	445709
nhl	472759
gpb	83406
asip	254247
hhc	421628
rra	1105105
fcn	622488
kpd	1561924
pdq	1835254
acii	1281578
aoy	2500548
kki	504
pbm	1123016
bmt	470137
BRUSI	470137
asa	382245
AERS4	382245
acw	1809055
mhx	1316932
bdq	1916293
abk	470
dei	2083786
emr	1423892
care	279058
ack	358220
mbd	1294270
dsa	526222
DESSA	526222
hpf	866345
ade	290397
ANADE	290397
pfq	82985
scot	51367
afa	511
masz	2072590
hsm	228400
HAES2	228400
rdi	1850238
phau	183417
daa	1335048
pfk	104087
hyn	2651974
spho	1866325
rep	1432049
men	903503
ypz	637386
kor	497725
paei	1367493
bct	1009846
tmb	765912
lyj	2591633
fer	2594003
bthe	1249665
slh	206403
oar	391616
ncb	1612173
dma	573370
DESMR	573370
sros	1855875
cov	2497879
bcai	1323664
cbd	434922
COXBN	434922
bmaq	13373
alv	572477
spyg	2082188
ppf	351746
PSEP1	351746
afw	404589
ANADF	404589
wpi	570417
WOLPP	570417
fbl	550540
camp	1244528
bsup	645170
cjw	32022
cell	1987723
amw	1412841
our	90245
hct	573658
bmu	395019
BURM1	395019
bmul	985079
crt	1202539
vcs	1420885
bgz	1325095
brq	1404768
ali	862719
msq	1874317
rma	413404
RUTMC	413404
pmaa	267375
rig	1719125
mag	342108
MAGMM	342108
tmc	451
hgn	1763828
rhr	2028343
mmb	583345
sek	554290
SALPK	554290
del	742013
wen	1236909
hdt	670307
cgd	1267562
mhyd	48074
smav	260364
set	550537
SALEP	550537
lsd	718192
hco	507626
mbac	1581680
smer	382
hef	866344
msl	395965
METSI	395965
ric	1182263
pleo	1885025
tor	1208320
cbra	57706
hyf	2268024
rid	540747
pel	1002672
ads	70348
pphe	161398
lee	2282309
bcc	372461
BUCCC	372461
ksc	265959
elo	216592
bum	1795043
esa	290339
ENTS8	290339
neh	2558360
ecor	539
abc	405416
ACIBC	405416
amal	1300255
snn	639200
het	222136
ppse	1182590
bps	272560
BURPS	272560
rac	81479
rpj	1366050
ekb	208224
ecoh	1248915
kpc	1094170
ttc	585455
pts	169427
efe	585054
ESCF3	585054
rpt	395960
RHOPT	395960
eal	1440052
xoo	291331
XANOR	291331
bja	224911
BRAJA	224911
serf	1327989
cfq	2077147
ppr	298386
PHOPR	298386
mlo	266835
RHILO	266835
etd	718251
dfi	44742
aii	1085647
senr	568709
kom	1134687
edj	536056
ksa	1235834
cjb	1211776
jaj	2497863
lab	84531
btv	1250339
lbq	1082704
ebt	630626
cdq	444444
aea	1636608
dol	96561
DESOH	96561
anh	645517
thes	2202149
lew	2153385
les	2005262
rlb	754523
ebg	881260
shew	2029986
lpc	400673
LEGPC	400673
apor	189834
tao	717772
rez	1967781
comm	2070537
bac	398577
BURA4	398577
bph	391038
BURP8	391038
simp	2109915
bmec	488729
cea	325775
ecos	941322
aclo	1054034
mhay	75985
ppul	93221
abr	889738
rin	190721
srz	61652
apha	1173064
poh	2527775
nit	153948
buf	2479367
niy	2599600
mmob	1808979
vfg	881286
adi	930169
bpz	884204
alj	2715163
cju	407148
CAMJ8	407148
xcm	611301
pfo	205922
PSEPF	205922
rhm	308754
cgra	824
abg	1231624
paeb	287
sino	794846
kpa	1420012
ant	572480
mxa	246197
MYXXD	246197
cll	1031536
rmn	105219
plo	1239881
seen	866913
pprf	57320
ppuu	1207075
ppic	1580596
coq	2478912
hpi	869727
ypt	1035377
chel	1702325
bma	243160
BURMA	243160
bam	339670
BURCM	339670
bdm	293
csm	1388751
barr	1933912
cbla	2042961
ppru	2579971
hsr	115553
amg	1004788
hep	1055528
dav	694431
bapf	1009859
haf	2136172
noh	2712222
ccq	1358410
aen	235559
ebe	469008
agu	106649
ifl	537
shum	94
ecla	1333851
cjs	718271
ccup	1389192
tom	299262
fpz	28110
ecoa	1274814
hpyi	1321939
bob	2676441
dea	400770
frc	1542390
rso	267608
RALSO	267608
bpy	398527
BURPP	398527
acb	400667
ACIBT	400667
amag	1300254
hcc	573658
lip	363253
LAWIP	363253
pay	291112
ecc	199310
ECOLX	199310
buu	1385591
cfz	688354
xar	56448
prr	43658
rpz	1105097
maru	2587842
hyl	1763535
vtu	1051646
tii	1891279
hdh	2748098
dia	535289
DIAST	535289
kot	2492396
xsa	56458
sten	2005046
hpya	1055531
dsh	398580
DINSH	398580
rfr	338969
RHOFD	338969
sey	216597
pfib	1891094
sult	1854493
lpp	297246
LEGPA	297246
sbs	693970
mya	69539
bcep	983594
pos	2268087
bgu	1176492
pali	261164
zmb	627344
xdo	351671
etr	498217
xao	1304892
neu	228410
NITEU	228410
pec	1905730
gsn	1445510
masw	1707785
sena	1412460
pcd	665913
ghl	47960
bpl	357348
BURP0	357348
pvc	333965
ppaf	2588711
pcol	1987580
prg	587
cpel	1388753
sbk	43661
sfe	591020
hhz	726
eclz	301105
shd	1223802
prq	2027290
sfv	373384
SHIF8	373384
cdn	1437824
bub	1249668
hhp	1163740
pcc	1218933
bru	1891098
rsw	1105109
bmar	207949
aaa	643561
sera	104623
hyt	2749086
phb	2201350
lso	658172
vvu	216895
VIBVU	216895
rbz	1904441
mesm	2493668
gak	1434191
azl	137722
vna	1219067
lau	1277257
ecog	2043170
ecol	1335916
mej	754476
poi	76758
pamn	34004
thap	2594005
lue	2698682
rbu	1565605
ank	447217
ANASK	447217
pmob	1712261
dms	370038
eec	299767
pox	573737
hax	2109558
bsuc	645170
metl	107637
ftl	376619
FRATU	376619
hpaa	735
coj	1848766
ecy	409438
ECOLX	409438
dhy	1121451
ecd	316385
ECODH	316385
echa	1249651
xcp	990315
stes	2282124
otr	1735038
rpon	1891787
squ	137545
amaa	1004786
ypo	273123
labt	2587854
ntd	1219035
lej	2508307
aacn	1407647
mmed	1122214
cla	306263
CAMLR	306263
bmal	13373
rht	1125847
bhe	283166
BARHE	283166
lcd	1867846
cjei	1357994
bpn	291272
BLOPB	291272
lez	69
rpv	1105099
btd	1249661
erw	254945
EHRRW	254945
caq	244581
lcc	1215343
eab	655817
sbj	2018305
cha	360107
CAMHC	360107
kon	1208920
mdn	1538553
phq	681157
rah	741091
bne	588932
salg	38313
sphc	1327635
den	1778262
hpe	1055527
bge	2654982
cjn	757425
amed	1208104
con	1609966
phl	1082931
agt	1279031
bmz	941967
dov	885957
aby	509173
ACIBY	509173
saga	1117647
pael	1408272
arv	948519
ajo	1242245
xcj	1308548
dpg	901
hpj	85963
HELPJ	85963
nok	2601898
dog	1909699
abab	1096996
bho	1247649
abb	557600
ACIB3	557600
mmas	1189310
ppud	303
aav	397945
ACIAC	397945
lpm	1199191
fph	484022
FRAP2	484022
frf	1547445
pci	1441629
man	349215
ent	399742
ENT38	399742
apf	634453
meo	1234603
rre	1105113
senq	1412462
lpo	91891
labr	2021862
rsu	35806
mros	173366
bced	292
ypm	229193
YERPE	229193
aio	51049
vin	1391653
hpz	684950
smq	698936
son	211586
SHEON	211586
cmik	1778264
dpy	1546149
kas	51288
xcz	56453
cps	167879
COLP3	167879
cbu	227377
COXBU	227377
nha	323097
NITHX	323097
crh	1202538
sulj	220622
bbm	1208658
tcx	317025
THICR	317025
vnl	1208308
kpnk	573
rao	2259647
hsi	1897729
nel	546263
ppg	76869
PSEPG	76869
vca	338187
dno	246195
DICNV	246195
apa	537457
ACTP7	537457
pol	296591
POLSJ	296591
paeo	1352354
psts	891974
vcl	935297
brs	1404864
rle	216596
RHIL3	216596
cjx	1347340
vff	63
eclo	158836
plq	86185
rad	1538158
gca	395494
dsu	640081
alk	1904463
bpla	41899
srl	682634
ofo	847
sdl	525898
cbab	1458426
vph	1429044
cru	1202536
ftx	401614
naf	1414854
brn	2304600
eru	254945
EHRRW	254945
hpq	985081
eah	106592
apl	416269
ACTP2	416269
cure	1032069
aaz	732
geo	316067
GEOSF	316067
metu	2681310
ypn	377628
YERPN	377628
spha	2319844
aala	370622
bomb	2697033
cje	192222
CAMJE	192222
bpr	536230
BURPS	536230
hie	262727
hpar	546367
erj	215689
ERWSE	215689
blep	288004
lni	69220
ecg	574521
ECO27	574521
paem	1415629
mec	754477
pam	706191
hsz	964
cpra	279113
cjer	1295010
theh	2714945
babt	235
tci	53336
rsm	859655
vpa	223926
VIBPA	223926
ecj	316407
ECOLI	316407
ssdc	669502
bper	568706
mhal	1366053
ecn	269484
EHRCJ	269484
aact	714
erwi	2681984
rhd	666685
vvl	672
six	1842534
egn	502682
xcn	611301
hic	727
mvg	1434214
emv	2739433
tsn	1125411
sphy	2077182
vro	190895
vsc	45658
xfs	155920
clm	1453988
klw	2153354
bstg	1503054
labp	2590016
ged	1070130
ppno	93220
thi	426114
dee	2739061
avr	998088
salo	1826607
sbm	402882
SHEB8	402882
nmp	630588
vbr	553239
doe	311182
ott	334380
ORITI	334380
har	204773
HERAR	204773
ecoj	1355100
rsh	349101
RHOS1	349101
spht	1315974
enm	1248727
xbc	2511995
bhn	38323
rev	2738883
abad	945556
fcl	123824
bpp	520461
dih	2714924
gsu	243231
GEOSL	243231
lpf	297245
LEGPL	297245
mesw	278153
smi	1230587
syb	484429
ypu	633
maga	260552
mex	419610
METEP	419610
pmes	197222
kpk	244366
ceb	1945512
ncu	1031538
hpse	47421
bmw	1029825
psf	911045
pkd	135740
ftz	119857
daq	1401087
ale	1777491
pcar	227
ctu	693216
ccf	1183378
setc	1271862
lus	2565782
pagc	549
poo	2082385
ftt	1001534
gbc	364410
bgq	1325090
span	1560345
gsk	663917
GEOSK	663917
hpye	1382923
apz	634457
bart	1933906
ham	1610576
sml	522373
STRMK	522373
bng	1121120
bbay	1834205
bmj	395019
BURM1	395019
samy	927083
deq	1643450
cwe	67827
meta	925818
eih	714962
slj	150120
bcib	186490
rau	1105110
hpy	85962
HELPY	85962
aaqi	1315211
pen	384676
PSEE4	384676
xba	2021234
pnu	312153
POLSQ	312153
bmk	87883
pmr	529507
PROMH	529507
dak	589865
para	1926494
csz	956149
cro	637910
don	1920883
oat	391626
acc	871585
ACICP	871585
ptv	200450
ppnm	93220
bap	563178
BUCA5	563178
mlg	569860
ssur	2741499
bbar	2572036
xhr	56454
pwa	561231
serq	104623
pau	208963
PSEAB	208963
eau	1421338
mthd	252514
rhv	1869170
apel	1858656
vok	412965
VESOH	412965
bgr	634504
BARGR	634504
ypy	502800
YERPY	502800
plul	47886
hez	1407463
aasc	481146
sod	1239307
paru	2065379
rsp	272943
RHOS4	272943
bgp	41899
hhe	235279
HELHP	235279
stem	1827305
siw	538381
aap	634176
HAEAP	634176
ehm	158836
met	426117
METS4	426117
ppsy	1788301
ppj	70775
hne	228405
HYPNA	228405
ypp	386656
YERPP	386656
vvy	196600
VIBVY	196600
kso	1576550
alz	1777492
btra	1263832
fper	1086726
cmb	69666
sphq	1357916
caj	1244531
oct	2602067
ppuh	1215088
ecv	405955
ECOK1	405955
shn	94122
SHESA	94122
yma	419257
btq	1241582
bhm	1172205
bcj	216591
BURCJ	216591
psw	157783
psta	588
kpz	1328324
cco	360104
CAMC1	360104
paly	1163752
nms	935588
rrm	1337396
dex	2682137
mop	536019
afi	743299
paec	1352355
slim	1620215
plb	91844
apb	488538
ebw	595496
ECOBW	595496
ecq	585397
ECO81	585397
coz	1816218
pcaf	1761016
rgl	582702
spse	1402135
rhj	1962975
plum	141679
bmaf	13373
pmex	128785
psb	205918
PSEU2	205918
hde	572265
HAMD5	572265
pavl	46257
sel	1081093
rph	481009
sphu	310581
ntg	553981
sulz	1389005
ecs	386585
ECO57	386585
ppx	1196325
aeo	645
rcp	272942
psd	1045855
sun	387093
SULNB	387093
cfu	1005048
ecok	1110693
fil	1608628
lpa	423212
bpar	1208660
eci	364106
ECOUT	364106
rbad	1646377
atn	202954
xcr	611301
abf	192
poj	319939
rhh	2545632
rox	1805933
rse	1262456
csa	290398
CHRSD	290398
reo	2738852
dgg	1121448
ccor	1448857
kpn	272620
KLEP7	272620
ster	1219058
hbc	1690484
elc	885275
bsi	204722
alp	1850254
shf	1930557
barn	2267275
bajc	713601
rlu	1033991
ebh	1303921
amar	505249
hcb	537971
lhk	557598
LARHH	557598
xve	925775
kpv	72407
elq	39960
cie	1703250
mve	1434215
atf	358
cti	977880
CUPTR	977880
mesp	2082387
nmm	935591
hpyb	1382920
aln	1113728
yhi	2339259
ahn	565
hpb	592205
mcat	480
bua	713603
btrh	1263831
sdy	300267
SHIDS	300267
kge	914150
bpsi	1072685
ngk	521006
NEIG2	521006
bmv	320388
BURMS	320388
pva	712898
amae	1300256
yen	393305
YERE8	393305
nmw	942513
sch	690566
zmi	627343
vej	1116375
bci	374463
BAUCH	374463
aoz	286727
ahy	1288394
rhx	1703966
bcon	488447
bmi	546272
BRUME	546272
plg	29443
enf	1692238
rfo	1336806
vcc	47951
pstw	660596
senc	1003191
bpdz	1331258
azz	2202148
sno	639283
xfh	2371
ocg	504832
ypx	637385
rpw	1105094
smaz	33050
pgl	383629
nci	493
rhf	2509614
papi	93218
azi	198107
hpym	1321938
bsed	1548548
vce	914149
xoz	129394
bto	1171377
pig	2488560
ftf	393115
FRAT1	393115
slo	323850
SHELP	323850
ots	357244
ORITB	357244
psc	1196835
eum	585056
ECOLU	585056
ron	54291
suls	1986224
ymo	349967
ppis	43662
nef	2686014
age	48
clx	1031753
pand	2518599
xcu	611301
htl	297
rsn	1031711
ypc	633
app	522306
ask	28200
rtb	1003202
mfb	1334629
sfh	1117943
hse	757424
dwd	947919
rmm	215743
ecw	331111
ECO24	331111
elu	869729
hhh	115561
kln	1076550
clq	1388750
xnm	1437823
aal	589873
sacz	128780
chyo	1031746
phn	643674
babo	520450
bcew	95486
apd	1184254
mbur	95641
hmr	760142
cvo	580033
dtr	1725232
acr	349163
ACICJ	349163
bmed	74329
bbat	1069642
ccof	195
hpyf	1382924
ara	311403
AGRRK	311403
sbw	1410383
cna	1348774
rlg	395491
RHILT	395491
hav	1453496
vcj	593588
VIBCH	593588
ecli	550
bgd	999541
mfn	1921087
mfa	265072
METFK	265072
sulf	1985873
ecf	444450
ECO5E	444450
bbx	518
mars	1821621
cjl	32022
btrm	123899
zmn	622759
pcp	86192
phs	169430
chro	2059672
elh	316401
btei	1503055
pus	2028345
cbs	360115
COXBR	360115
lim	1678129
pbh	413882
rpl	1290428
panp	1484157
mara	2304594
rde	375451
ROSDO	375451
svc	217070
tgr	396588
THISH	396588
chrb	2202141
smt	391008
STRM5	391008
rtr	698761
vqi	2025808
fau	767434
mct	1236608
gpi	345632
sniv	2675298
hag	1118153
enl	1104326
elw	566546
hpm	765962
mjr	1777867
esj	716928
azm	682998
tvi	765911
magq	1288970
gsb	483547
ass	743972
ppt	1042876
noc	323261
NITOC	323261
rut	2587853
brad	376
sinb	861109
acre	1032070
cmai	28258
ypg	349746
YERPG	349746
nii	261292
ahu	1226968
mdi	661410
ear	935296
spe	399741
SERP5	399741
acav	648
kim	2708301
nlc	1288494
sbb	693974
fgu	594679
sty	220341
SALTI	220341
abaz	1400867
bpsd	1249659
mvr	1432056
chq	69395
pzu	450851
PHEZH	450851
ado	692370
xfn	405441
XYLF2	405441
psyp	2565557
paj	932677
she	60480
SHESM	60480
ete	667120
anc	1850374
svo	637905
ros	2018065
frm	475375
acra	1842533
hol	390919
lih	1678128
bed	1505596
rcm	293613
RICCK	293613
sdz	754093
ahi	644
smar	1334564
kok	1333852
bbt	288000
BRASB	288000
bpsl	1207504
pzh	1077935
cek	454662
btx	85701
mbl	386891
csi	413503
bcen	95486
kll	1905288
apc	744985
palc	43263
sra	768493
sbar	1054037
sks	1908198
psx	588
wri	66084
WOLWR	66084
bmab	13373
bcet	1423891
nmu	323848
NITMU	323848
dvm	883
DESVM	883
mah	1091494
brc	1223566
kia	2714952
paep	1279007
ppw	390235
PSEPW	390235
cza	1198232
dye	2501295
aem	2033033
hph	907237
nba	2052837
lgt	45065
nme	122586
NEIMB	122586
rhy	1842727
babs	235
seds	1543721
gdj	272568
GLUDA	272568
bcn	331271
BURCA	331271
dax	980445
wcl	246273
hml	195105
spiu	1335757
buh	1005057
ben	1505597
bvv	1526658
mam	754035
iod	2496266
att	1646498
thw	1915078
bmai	13373
mza	29429
lit	2599296
raa	1151116
ptd	43659
ram	1105111
spal	317658
paln	247523
mrd	426355
METRJ	426355
ypa	360102
YERPA	360102
hcm	1163745
hiz	262728
hpt	794851
bapg	1009858
nfv	484
had	135569
jal	1938606
odi	1851544
vap	543728
VARPD	543728
hyr	1842537
mico	2651334
kqv	2026240
asv	1633874
kin	1972431
asol	487316
xan	1680158
ply	1206109
paro	1529068
gal	318683
cjz	1338035
hes	907239
sft	623
dze	561229
bfz	463014
sbd	1332080
rpne	758
bhs	38323
dto	651182
smac	273526
hcn	1163743
pgz	665914
dml	897
sja	93973
sfs	1282358
lyt	2290922
fcf	984129
FRACF	984129
ceg	2303332
